grid_size,num_robots,iteration,seed,coverage_time,total_steps,coverage_pct,robots_completed,total_coverage,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,r101,r102,r103,r104,r105,r106,r107,r108,r109,r110,r111,r112,r113,r114,r115,r116,r117,r118,r119,r120,r121,r122,r123,r124,r125,r126,r127,r128,r129,r130,r131,r132,r133,r134,r135,r136,r137,r138,r139,r140,r141,r142,r143,r144,r145,r146,r147,r148,r149,r150,r151,r152,r153,r154,r155,r156,r157,r158,r159,r160,r161,r162,r163,r164,r165,r166,r167,r168,r169,r170,r171,r172,r173,r174,r175,r176,r177,r178,r179,r180,r181,r182,r183,r184,r185,r186,r187,r188,r189,r190,r191,r192,r193,r194,r195,r196,r197,r198,r199,r200,r201,r202,r203,r204,r205,r206,r207,r208,r209,r210,r211,r212,r213,r214,r215,r216,r217,r218,r219,r220,r221,r222,r223,r224,r225,r226,r227,r228,r229,r230,r231,r232,r233,r234,r235,r236,r237,r238,r239,r240,r241,r242,r243,r244,r245,r246,r247,r248,r249,r250,r251,r252,r253,r254,r255,r256,r257,r258,r259,r260,r261,r262,r263,r264,r265,r266,r267,r268,r269,r270,r271,r272,r273,r274,r275,r276,r277,r278,r279,r280,r281,r282,r283,r284,r285,r286,r287,r288,r289,r290,r291,r292,r293,r294,r295,r296,r297,r298,r299,r300,r301,r302,r303,r304,r305,r306,r307,r308,r309,r310,r311,r312,r313,r314,r315,r316,r317,r318,r319,r320,r321,r322,r323,r324,r325,r326,r327,r328,r329,r330,r331,r332,r333,r334,r335,r336,r337,r338,r339,r340,r341,r342,r343,r344,r345,r346,r347,r348,r349,r350,r351,r352,r353,r354,r355,r356,r357,r358,r359,r360,r361,r362,r363,r364,r365,r366,r367,r368,r369,r370,r371,r372,r373,r374,r375,r376,r377,r378,r379,r380,r381,r382,r383,r384,r385,r386,r387,r388,r389,r390,r391,r392,r393,r394,r395,r396,r397,r398,r399,r400,r401,r402,r403,r404,r405,r406,r407,r408,r409,r410,r411,r412,r413,r414,r415,r416,r417,r418,r419,r420,r421,r422,r423,r424,r425,r426,r427,r428,r429,r430,r431,r432,r433,r434,r435,r436,r437,r438,r439,r440,r441,r442,r443,r444,r445,r446,r447,r448,r449,r450,r451,r452,r453,r454,r455,r456,r457,r458,r459,r460,r461,r462,r463,r464,r465,r466,r467,r468,r469,r470,r471,r472,r473,r474,r475,r476,r477,r478,r479,r480,r481,r482,r483,r484,r485,r486,r487,r488,r489,r490,r491,r492,r493,r494,r495,r496,r497,r498,r499
50,250,3,3,45,45,100.0,250,2325,7,3,9,8,6,11,25,12,11,14,12,9,7,2,11,18,8,17,7,8,9,11,10,13,11,22,11,16,10,13,7,7,4,5,26,9,13,8,11,8,5,11,11,11,9,10,15,4,6,4,7,5,9,5,7,8,11,5,11,7,9,9,11,12,7,7,13,10,9,6,4,7,4,8,4,4,18,10,11,9,5,7,4,14,31,7,7,6,8,12,17,13,8,10,9,6,7,11,6,5,13,14,10,8,10,6,6,4,10,3,11,6,4,4,10,8,8,9,7,12,5,8,6,7,4,9,13,15,9,12,6,9,6,9,16,5,4,27,6,18,11,13,10,13,9,14,13,2,6,5,9,4,9,8,7,1,23,3,21,22,20,12,9,10,8,6,12,11,13,13,22,7,7,12,12,5,8,7,4,12,5,10,10,5,12,12,12,6,19,3,1,10,15,9,6,7,6,6,9,3,6,16,14,12,10,9,5,7,8,3,7,11,6,7,4,14,32,6,9,5,4,9,3,3,9,12,7,4,9,11,3,9,3,15,13,3,9,7,15,4,6,5,13,5,8,9,12,10,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,250,4,4,71,71,100.0,250,2325,7,9,16,7,9,18,13,18,10,3,12,6,10,7,4,10,16,6,19,10,4,6,24,11,19,9,4,11,12,8,6,3,19,9,13,10,11,5,4,10,7,11,7,7,6,3,7,11,9,5,7,8,6,12,6,10,16,13,6,13,9,7,8,4,7,10,6,15,11,12,5,5,7,8,6,4,11,7,38,9,5,11,11,11,9,9,9,14,5,9,9,10,8,11,11,8,8,10,6,10,11,5,7,14,7,8,8,7,12,10,6,5,12,7,4,6,5,9,7,9,15,11,5,6,38,20,11,14,11,8,8,9,10,9,13,22,6,8,10,4,20,41,8,14,2,10,3,6,8,9,10,6,8,16,12,6,6,3,15,8,7,5,5,15,18,10,11,13,6,11,14,5,7,7,6,5,6,7,11,9,8,14,9,8,2,10,6,9,2,3,4,8,26,6,6,12,7,7,3,7,8,7,5,12,6,5,13,11,9,18,10,3,10,4,7,16,13,9,2,9,6,10,4,9,7,5,8,7,5,11,5,5,15,9,9,16,11,7,9,4,10,8,4,11,6,7,22,10,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,250,5,5,40,40,100.0,250,2325,9,13,7,8,9,7,12,5,13,6,12,9,12,11,5,7,10,5,16,9,14,8,4,6,9,7,9,12,13,9,7,12,9,5,14,3,12,19,12,7,7,11,21,6,8,5,9,9,18,4,5,9,10,6,10,6,2,10,14,12,9,9,12,10,6,6,17,7,9,13,3,9,6,10,10,9,3,6,19,8,9,5,18,10,5,8,13,13,8,7,9,15,7,7,9,9,14,7,6,8,14,6,10,4,6,9,15,11,11,6,11,8,4,11,6,4,11,6,8,17,6,7,4,6,10,6,10,6,7,10,8,7,14,21,4,6,5,26,7,9,12,10,24,9,8,15,4,11,7,15,14,8,10,10,4,13,5,17,5,11,7,7,9,11,14,4,7,4,12,12,8,10,9,6,9,14,8,7,3,10,5,18,7,5,11,15,8,8,14,17,9,6,5,9,6,12,8,6,8,5,4,8,11,5,7,7,9,12,8,4,9,7,3,7,8,4,11,7,13,20,29,6,9,9,13,8,10,5,22,8,8,13,14,3,10,7,11,4,12,4,6,12,9,21,17,7,9,13,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,250,6,6,43,43,100.0,250,2325,6,5,9,17,13,5,5,24,9,8,15,2,7,8,5,6,8,24,11,5,13,6,10,9,10,9,7,7,7,12,11,6,11,5,12,8,9,10,11,7,9,11,4,2,5,11,5,8,5,10,9,8,9,5,12,8,8,10,12,24,7,8,10,8,8,3,5,8,9,13,8,16,11,5,13,12,9,7,16,8,10,11,8,6,7,13,8,3,5,8,9,9,6,9,9,7,8,8,14,17,8,4,4,12,10,14,10,13,5,8,16,18,6,4,6,5,5,12,7,4,9,7,6,5,5,6,13,7,10,12,14,12,10,17,8,12,7,4,8,7,7,9,7,3,22,9,14,4,8,12,16,6,13,10,12,8,12,11,6,10,4,15,9,20,10,5,11,6,6,7,8,10,9,16,12,12,9,14,9,9,7,5,11,10,14,8,7,7,14,4,9,13,6,7,7,13,13,9,5,11,4,8,12,9,6,7,6,2,21,6,5,7,3,27,12,29,16,12,10,14,8,11,17,7,5,9,11,2,8,5,5,11,11,14,12,9,5,3,8,13,12,7,5,9,17,13,7,16,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,250,7,7,40,40,100.0,250,2325,7,5,13,9,6,5,8,19,13,6,9,21,7,13,12,15,9,9,11,9,9,7,9,8,15,5,16,11,5,8,4,7,10,17,17,7,23,9,12,6,10,9,2,13,2,7,7,15,5,11,12,11,9,10,10,9,13,9,17,5,4,10,15,10,8,17,4,7,10,10,9,8,4,3,13,8,8,8,8,10,6,8,8,20,9,5,5,10,21,8,11,11,8,11,5,10,5,3,10,18,13,6,7,14,10,10,7,7,5,11,8,5,13,9,6,3,5,12,15,10,2,4,10,20,10,11,9,6,17,19,6,6,10,10,11,21,8,8,1,10,10,16,4,5,15,6,7,9,8,5,9,10,10,5,5,6,6,6,8,7,9,9,8,7,7,14,6,12,9,9,16,9,7,4,12,8,7,3,5,18,7,10,4,7,14,14,2,16,5,8,25,14,10,33,4,15,4,9,10,8,10,2,9,11,8,10,9,16,5,5,6,13,5,9,6,13,6,18,6,7,8,12,10,2,4,16,3,13,14,6,11,9,6,6,8,11,8,12,5,5,5,12,6,3,11,12,6,23,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,250,8,8,45,45,100.0,250,2325,6,9,10,6,5,7,32,5,6,14,6,9,10,7,6,9,13,16,4,6,2,13,13,8,9,15,6,10,8,14,6,7,25,5,11,12,6,9,8,9,10,11,4,12,13,7,21,7,18,10,9,4,8,10,6,21,7,12,6,9,19,5,11,7,10,7,13,6,7,7,6,9,12,5,9,8,9,7,7,9,10,9,8,12,7,22,10,6,16,10,5,17,5,7,7,7,7,11,3,16,17,7,7,11,7,10,7,9,13,12,5,7,8,6,5,9,6,7,11,9,8,8,7,8,10,13,7,15,6,4,11,6,4,9,6,5,11,10,6,11,9,9,7,7,8,5,8,5,10,26,10,2,9,3,10,6,5,7,3,16,8,7,5,16,7,7,7,15,8,5,5,11,5,6,7,9,6,14,9,5,14,17,8,17,14,16,10,13,10,10,11,14,8,4,7,13,7,6,13,10,9,11,13,11,14,9,8,9,5,12,8,14,13,6,4,6,12,11,7,9,5,11,10,5,6,12,6,42,23,4,9,8,4,8,7,6,5,9,7,12,4,4,6,7,32,4,10,6,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,250,9,9,31,31,100.0,250,2325,10,15,18,6,10,6,4,9,6,12,11,8,8,14,4,10,16,16,5,1,10,8,6,10,17,3,4,9,11,8,9,4,4,14,7,7,11,6,15,8,12,8,11,21,8,6,9,14,10,10,11,17,12,6,10,7,13,4,5,9,11,4,7,8,8,4,9,13,14,14,4,15,10,12,4,11,15,4,22,9,8,19,5,8,10,7,4,11,3,13,6,8,6,10,20,6,13,6,12,14,19,11,10,4,17,8,3,6,5,12,10,7,11,5,18,4,20,8,11,8,7,4,9,9,5,10,8,17,10,7,6,4,10,7,10,9,8,13,11,9,6,5,21,8,4,7,8,10,7,3,8,11,5,12,10,15,6,6,11,5,9,7,10,8,15,12,7,5,7,9,12,15,13,4,14,8,6,8,18,9,12,5,5,10,6,8,6,8,5,10,8,14,12,14,4,14,12,13,6,6,5,5,20,13,11,12,6,8,5,16,7,6,10,5,4,7,9,19,17,7,3,9,10,13,13,3,11,4,10,15,11,12,4,11,5,6,4,19,13,8,1,2,5,13,11,3,13,14,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,250,10,10,44,44,100.0,250,2325,13,6,13,5,9,1,10,9,20,5,33,9,10,11,7,10,5,7,8,6,13,12,10,8,14,8,13,9,10,9,3,12,7,17,6,9,16,4,18,11,10,8,14,7,8,6,7,6,20,7,19,5,9,6,8,8,12,11,12,5,11,25,15,16,12,12,7,13,7,9,10,11,8,9,6,14,8,8,7,10,3,15,7,5,6,6,7,8,16,4,8,21,20,8,8,13,11,8,17,3,5,7,5,8,6,5,6,10,12,6,10,11,10,6,14,17,2,6,6,27,17,14,10,4,13,10,3,8,6,6,11,11,5,3,16,11,5,4,6,14,6,5,5,17,13,8,6,16,7,3,2,3,15,4,6,6,12,17,11,10,22,10,7,11,9,6,24,12,12,7,6,7,4,6,6,4,5,5,11,8,8,4,12,10,11,5,8,10,7,2,4,14,2,12,3,5,7,6,15,11,6,5,10,11,9,3,14,13,8,12,12,11,2,5,6,14,17,5,3,8,7,18,10,8,1,6,8,7,13,14,3,6,10,12,14,10,18,18,15,12,5,8,8,5,4,3,5,4,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,250,11,11,32,32,100.0,250,2325,8,11,2,7,8,8,7,14,13,12,12,11,15,6,7,19,5,20,9,11,13,12,14,11,4,5,8,4,6,12,8,12,4,14,12,21,6,4,19,7,9,11,11,7,10,7,9,10,12,6,4,12,3,8,15,4,14,14,11,8,6,8,15,4,9,7,8,1,10,9,31,8,9,11,8,17,13,9,9,8,8,11,5,5,7,16,4,11,12,14,9,4,9,3,14,12,6,13,2,8,11,10,9,9,5,9,9,5,13,15,9,6,6,7,7,11,4,11,12,12,5,11,5,12,9,11,7,12,7,8,4,12,11,27,16,12,12,10,5,4,11,15,7,7,13,9,4,13,8,14,21,6,7,4,9,19,14,4,8,5,8,7,12,25,15,3,9,6,10,13,11,9,10,12,7,7,10,4,12,13,5,9,2,8,8,8,9,6,6,14,6,11,25,4,11,5,12,15,11,5,7,9,11,9,10,13,1,9,7,7,10,7,8,8,12,12,7,4,8,7,11,10,12,16,7,6,9,13,8,16,3,2,8,7,6,10,10,3,5,6,11,10,2,3,8,5,7,5,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,250,12,12,71,71,100.0,250,2325,9,10,7,10,26,8,7,2,8,9,11,14,6,5,7,10,15,12,6,7,9,8,6,10,10,4,9,5,18,10,19,6,10,7,8,5,10,6,12,13,13,8,17,14,7,49,11,7,10,9,4,8,10,10,9,10,7,9,9,6,7,14,25,2,7,19,11,12,6,10,13,9,12,11,7,13,10,5,9,10,4,8,11,8,3,6,18,9,26,12,11,10,13,22,6,4,11,8,10,6,5,9,9,5,13,5,13,11,8,18,9,6,5,11,5,9,7,2,11,9,13,13,21,15,11,4,9,5,6,8,6,6,5,13,7,10,8,8,3,9,8,9,11,7,10,4,9,3,7,15,7,7,6,8,8,11,9,9,8,5,5,3,5,11,13,6,8,7,14,13,11,10,7,12,8,8,6,3,4,5,7,8,20,5,5,5,8,12,7,10,11,9,6,19,8,5,7,8,13,20,9,6,5,6,9,12,6,4,7,10,11,18,6,7,5,9,11,9,11,7,12,7,10,8,8,11,5,11,7,3,4,8,15,7,6,11,20,3,9,11,11,9,5,13,14,10,7,14,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,250,13,13,35,35,100.0,250,2325,7,5,4,3,16,11,9,8,9,8,14,10,23,6,17,6,3,8,6,14,5,12,8,15,8,7,10,12,10,7,6,14,11,13,15,12,5,11,7,7,11,11,13,16,9,9,6,18,10,6,10,5,10,13,10,10,10,4,3,7,14,7,10,9,7,10,7,6,6,10,23,9,7,9,15,10,15,7,9,10,8,6,6,7,8,24,6,3,7,4,12,6,10,8,11,12,15,24,12,8,8,6,7,5,12,6,9,5,10,7,11,10,7,18,9,8,11,9,13,11,12,11,10,4,6,19,8,12,17,6,4,5,9,14,7,11,9,15,5,8,10,6,13,8,9,12,8,6,21,5,19,6,4,8,5,8,6,13,11,7,6,6,3,13,23,19,12,14,5,12,9,7,10,7,6,4,5,10,6,13,5,8,7,10,7,11,7,14,17,8,13,9,7,6,6,6,6,8,8,13,7,6,5,9,9,18,7,12,9,5,6,15,6,6,5,11,7,7,13,4,1,4,6,9,9,8,12,5,6,13,9,11,7,8,7,6,19,12,4,5,18,8,13,7,8,13,9,8,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,250,14,14,49,49,100.0,250,2325,16,7,8,4,4,14,22,5,10,10,8,10,11,10,12,7,8,10,13,9,5,8,13,12,11,4,11,7,11,13,10,6,8,8,9,14,12,5,8,9,8,7,9,11,8,9,16,8,6,5,11,11,4,5,10,6,9,7,8,8,5,13,11,5,7,10,5,5,7,9,45,12,7,11,8,8,12,5,12,8,7,7,4,8,12,4,11,7,9,12,12,8,13,17,10,7,12,5,5,6,7,9,6,9,6,5,13,7,12,6,8,9,3,14,9,6,15,15,8,11,10,2,8,20,8,7,16,10,5,18,5,7,13,15,5,3,13,7,6,14,8,8,24,20,8,4,4,8,4,5,21,11,11,9,3,14,10,4,8,8,6,6,6,24,5,8,17,17,4,8,5,7,5,9,9,2,11,9,11,9,9,7,9,13,15,7,15,5,7,11,7,10,2,4,8,8,10,8,8,7,7,11,7,12,25,4,8,11,11,8,10,13,10,9,10,9,14,6,10,12,9,9,6,11,5,7,6,4,10,3,12,12,4,10,9,9,32,12,10,9,6,17,10,2,13,4,4,8,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,250,15,15,63,63,100.0,250,2325,4,12,20,14,8,19,11,16,4,4,10,10,7,7,13,7,12,6,13,11,11,12,10,9,6,4,14,12,5,5,11,9,20,12,8,2,7,13,5,22,11,9,6,15,7,8,3,5,5,11,12,12,6,9,11,43,9,10,10,7,6,8,11,20,10,12,4,37,9,9,31,11,5,2,15,5,4,8,10,7,8,13,5,16,14,11,16,9,6,4,6,8,10,9,33,14,5,14,8,10,5,10,8,10,8,8,7,10,11,11,8,7,3,13,5,12,10,12,27,11,12,4,6,9,9,11,9,8,7,9,9,7,7,9,12,12,7,7,16,8,6,6,4,7,5,12,3,5,7,8,6,3,6,6,8,4,4,6,7,12,8,11,8,6,6,6,6,9,8,12,9,4,9,6,11,3,9,9,6,13,11,8,10,5,2,10,9,8,4,11,15,5,7,7,9,9,9,9,10,22,6,11,10,9,11,8,3,6,4,9,10,6,5,9,9,18,6,9,6,5,7,14,11,16,8,14,13,7,10,7,7,7,5,6,8,8,10,26,11,3,8,9,9,8,6,6,6,5,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,250,16,16,41,41,100.0,250,2325,9,10,4,11,5,16,3,5,13,16,7,12,3,7,3,12,10,3,4,4,10,8,9,10,11,9,6,4,13,17,6,14,15,17,14,9,11,12,9,14,4,16,9,10,8,8,8,18,13,10,18,5,8,6,4,9,11,5,8,14,8,11,18,12,12,11,14,10,11,9,8,17,19,10,6,13,10,11,13,11,5,4,6,12,17,5,8,11,14,14,7,8,8,9,9,7,8,6,9,6,14,9,9,9,5,3,13,12,4,14,5,6,11,4,7,11,12,7,8,8,9,12,9,10,9,5,3,19,9,5,2,9,9,8,5,11,4,6,11,12,6,14,11,11,18,5,12,12,10,5,10,9,10,6,12,11,14,14,8,9,21,12,12,3,18,10,10,10,10,3,12,13,14,17,5,13,5,8,8,19,7,9,8,6,3,12,4,9,7,2,6,9,6,8,13,14,11,2,8,9,7,5,4,8,13,13,7,5,6,8,15,8,17,4,8,12,14,11,5,7,13,16,8,6,3,13,8,5,12,8,5,6,5,27,4,6,6,13,4,9,8,6,7,13,5,1,9,4,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,250,17,17,50,50,100.0,250,2325,11,9,12,11,12,5,25,8,13,5,12,14,15,11,10,13,13,5,7,13,5,11,10,8,12,7,11,10,10,7,9,9,9,5,16,6,6,8,25,4,12,11,6,12,9,7,9,12,7,11,19,7,5,3,18,7,8,10,7,3,13,14,9,12,20,8,22,11,12,5,11,7,15,6,6,4,7,8,5,8,9,5,10,7,3,9,14,10,9,7,24,12,9,13,8,10,4,11,3,8,2,3,10,11,5,6,9,8,8,7,14,11,16,6,17,7,5,5,13,41,9,17,12,7,6,5,8,9,8,6,10,4,12,7,14,10,8,8,9,6,5,9,8,3,11,9,8,8,10,14,4,8,10,9,6,10,7,3,11,6,5,8,11,9,7,7,13,25,10,10,16,6,13,5,9,9,7,12,3,7,11,6,12,1,6,13,10,4,18,7,14,5,7,7,11,16,12,6,5,14,8,6,9,8,8,4,9,6,5,7,7,16,6,7,8,6,9,8,15,7,1,9,14,5,8,24,14,5,21,6,5,6,4,8,3,5,9,4,20,6,9,7,7,9,5,9,9,5,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,250,18,18,53,53,100.0,250,2325,19,9,18,4,9,6,14,6,8,7,6,6,11,7,8,3,7,8,4,19,16,5,7,6,11,6,9,9,6,7,15,8,12,8,7,13,5,11,9,8,17,7,6,7,10,12,8,7,8,9,7,22,8,6,12,6,9,9,8,7,6,6,8,9,12,6,9,9,12,9,8,26,5,4,8,14,11,11,10,18,4,8,13,3,8,10,7,11,10,7,11,9,18,8,8,7,12,9,8,10,24,10,15,13,7,7,6,13,26,5,9,9,12,5,8,6,8,5,8,9,16,1,4,17,11,10,7,11,10,10,9,11,5,15,14,5,13,4,10,7,7,8,11,9,8,7,9,6,7,6,17,7,5,6,12,13,12,7,11,6,8,7,14,16,11,9,7,7,8,5,22,10,10,9,12,8,7,14,11,8,18,11,7,11,6,13,20,12,13,14,10,8,9,10,10,5,14,13,11,5,6,8,8,7,10,3,4,13,6,12,7,7,6,5,13,9,24,8,7,7,13,8,5,4,6,7,10,9,6,7,5,11,7,3,10,8,5,8,9,8,28,7,3,13,7,2,10,10,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
